SKU,Name,Image,colour1,percent1,colour2,percent2,colour3,percent3
059584158768,"PAPYRUS CHRISTMAS ROLL WRAP by Papyrus","https://dynamic.indigoimages.ca/gifts/059584158768.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,42.0
059584159123,"PAPYRUS CHRISTMAS TISSUE by Papyrus","https://dynamic.indigoimages.ca/gifts/059584159123.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREEN,33.0,PINK,20.0,RED,15.0
059584159239,"PAPYRUS CHRISTMAS MEDIUM GIFT BAG","https://dynamic.indigoimages.ca/gifts/059584159239.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,29.0,PINK,24.0,RED,19.0
059584159277,"PAPYRUS CHRISTMAS LARGE GIFT BAG by Papyrus","https://dynamic.indigoimages.ca/gifts/059584159277.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,46.0
059584159314,"PAPYRUS CHRISTMAS JUMBO GIFT BAG","https://dynamic.indigoimages.ca/gifts/059584159314.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,35.0,PINK,24.0,BLUE,11.0
059584159444,"PAPYRUS CHRISTMAS BOTTLE GIFT BAG","https://dynamic.indigoimages.ca/gifts/059584159444.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,47.0,PINK,23.0,RED,15.0
059584159536,"PAPYRUS CHRISTMAS GIFT TAGS","https://dynamic.indigoimages.ca/gifts/059584159536.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,28.0,PINK,21.0,RED,16.0
059584159628,"PAPYRUS CHRISTMAS GIFT CARD HOLDER by Papyrus","https://dynamic.indigoimages.ca/gifts/059584159628.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",RED,36.0,PINK,28.0,YELLOW,22.0
059584159659,"PAPYRUS HANUKKAH GIFT ROLL WRAP","https://dynamic.indigoimages.ca/gifts/059584159659.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,67.0
059584159673,"PAPYRUS HANUKKAH GIFT BAG","https://dynamic.indigoimages.ca/gifts/059584159673.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,67.0
059584159680,"PAPYRUS HANUKKAH GIFT BAG","https://dynamic.indigoimages.ca/gifts/059584159680.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,48.0
059584159697,"PAPYRUS HANUKKAH GIFT TAGS","https://dynamic.indigoimages.ca/gifts/059584159697.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",ORANGE,23.0,GREY/WHITE,20.0,BROWN,19.0
059584159772,"HANDMADE GLITTERED SLEIGH BOXED NOTES SET OF 8 by Papyrus","https://dynamic.indigoimages.ca/gifts/059584159772.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",RED,53.0
059584159826,"PRELUDE CUDDLY POLAR BEAR BOXED NOTES SET OF by Papyrus","https://dynamic.indigoimages.ca/gifts/059584159826.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",RED,23.0,BLUE,21.0,PINK,19.0
059584159840,"PRELUDE DOODLE SANTA & REINDEER BOXED NOTES SET OF by Papyrus","https://dynamic.indigoimages.ca/gifts/059584159840.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,32.0,GREY/WHITE,17.0,BROWN,14.0
059584162048,"PAPYRUS CHRISTMAS TREAT GIFT BAG","https://dynamic.indigoimages.ca/gifts/059584162048.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,34.0,RED,23.0,PINK,18.0
059584166848,"Valentine's Day Cards Pack - Unicorns and Rainbows by Papyrus","https://dynamic.indigoimages.ca/gifts/059584166848.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,76.0
059584169672,"SONATA DREIDELS JERUSALEM BOXED NOTES SET OF 20 by Papyrus","https://dynamic.indigoimages.ca/gifts/059584169672.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,39.0,GREY/WHITE,27.0,BROWN,12.0
061106641627,"Pierre Belvedere Address Book - Antique Wood by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061106641627.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,96.0
061152087349,"Pierre Belvedere Sweet Red Clasp Journal by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152087349.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,98.0
061152087400,"Pierre Belvedere Sweet Pink Clasp Journal by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152087400.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,98.0
061152087516,"Pierre Belvedere Sweet Purple Clasp Journal by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152087516.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PURPLE,97.0
061152115363,"Pierre Belvedere Grey Quilted Notebook by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152115363.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,86.0
061152166617,"Pierre Belvedere Hipster Spirit Notebook - Black by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152166617.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,97.0
061152166624,"Pierre Belvedere Hipster Spirit Notebook - Wood by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152166624.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,81.0
061152578113,"Small Spiral Notebook -  Floral Notes by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152578113.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,63.0,PINK,31.0
061152578175,"White Marble Guest Book by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152578175.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,85.0
061152606038,"2017 Planner Large Weekly - French Blues by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152606038.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,52.0,GREY/WHITE,27.0,PURPLE,12.0
061152606083,"2017 Planner Large Weekly - Floral Year by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152606083.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,67.0,PINK,22.0,PURPLE,6.0
061152606526,"2017 Planner Pocket - Black Marble by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152606526.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,88.0
061152606533,"2017 Planner Pocket - French Blues by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152606533.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,55.0,GREY/WHITE,24.0,PURPLE,14.0
061152606762,"Pierre Belvedere 2017 Weekly Planner-Grey by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152606762.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,99.0
061152606786,"Pierre Belvedere Botanical Spiral Notebook - Faded  by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152606786.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,44.0,BLACK,34.0,GREY/WHITE,21.0
061152606823,"Pierre Belvedere Botanical Spiral Notebook - Olive  by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152606823.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,28.0,GREY/WHITE,26.0,BLUE,11.0
061152606847,"Pierre Belvedere Botanical Spiral Notebook - Floral  by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152606847.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,41.0,GREY/WHITE,34.0
061152606915,"Pierre Belvedere Botanical Spiral Notebook - Crimson  by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152606915.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",RED,68.0,PINK,26.0
061152606991,"Pierre Belvedere Blush Spiral Notebook - Hashtag  by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152606991.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,84.0
061152607059,"Pierre Belvedere Blush & Marble Spiral Notebook - Texture  by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152607059.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,81.0
061152607103,"Pierre Belvedere Guest Book - Promise by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152607103.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,98.0
061152607172,"Pierre Belvedere Guest Book - Floral  by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152607172.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,75.0,PINK,24.0
061152607202,"Pierre Belvedere Guest Poppy Book by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152607202.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,66.0,PINK,33.0
061152607349,"Pierre Belvedere French Blues Notebook - Tudor  by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152607349.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,61.0,GREY/WHITE,27.0,PURPLE,9.0
061152607387,"Pierre Belvedere French Blues Notebook - China  by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152607387.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,59.0,BLUE,25.0,PURPLE,12.0
061152607394,"Small Spiral Notebook - French Blues by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152607394.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,50.0,GREY/WHITE,29.0,PURPLE,12.0
061152607424,"Pierre Belvedere French Blues Notebook - Sea  by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152607424.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,59.0,GREY/WHITE,27.0,PURPLE,11.0
061152607455,"Pierre Belvedere Goth Opulence Notebook - Basic  by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152607455.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,96.0
061152607462,"Pierre Belvedere Goth Opulence Notebook - Rose  by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152607462.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,30.0,GREY/WHITE,26.0,BLACK,13.0
061152607486,"Pierre Belvedere Goth Opulence Notebook - Squared by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152607486.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,71.0,GREY/WHITE,27.0
061152607530,"Pierre Belvedere Goth Opulence Notebook - Crest  by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152607530.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,64.0,PURPLE,24.0,BLACK,10.0
061152607592,"Pierre Belvedere Grey Zone Notebook - Hollow  by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152607592.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,52.0,GREY/WHITE,31.0,BLACK,12.0
061152607608,"Pierre Belvedere Grey Zone Notebook - Zigzag  by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152607608.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,100.0
061152607660,"Pierre Belvedere Hipster Spirit Notebook - Stone  by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152607660.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,70.0
061152607684,"Pierre Belvedere Hipster Spirit Notebook - Arrow  by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152607684.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,81.0
061152607721,"Pierre Belvedere Jewel Tones Spiral Notebook - Henna  by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152607721.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PURPLE,35.0,BROWN,29.0,GREY/WHITE,18.0
061152607738,"Pierre Belvedere Jewel Tones Spiral Notebook - Jade  by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152607738.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,47.0,GREY/WHITE,38.0
061152607813,"Pierre Belvedere Mother Love Notebook - Secret  by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152607813.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,55.0,GREEN,41.0
061152607837,"Pierre Belvedere Mother Love Notebook - Bow  by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152607837.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,97.0
061152607851,"Pierre Belvedere Mother Love Notebook - Painted  by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152607851.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREEN,32.0,BLUE,25.0,GREY/WHITE,18.0
061152607868,"Pierre Belvedere Mother Love Notebook - Flower  by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152607868.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREEN,57.0
061152607875,"Pierre Belvedere Neon Notebook - Red  by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152607875.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,97.0
061152607882,"Pierre Belvedere Neon Notebook - Stripes  by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152607882.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,60.0
061152607899,"Pierre Belvedere Neon Notebook - Polka Dot by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152607899.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,57.0
061152607905,"Pierre Belvedere Rustic Romantic Spiral Notebook - Key  by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152607905.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,85.0
061152607912,"Pierre Belvedere Rustic Romantic Spiral Notebook - Floral  by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152607912.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,84.0
061152607943,"Pierre Belvedere Rustic Romantic Notebook - Notes by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152607943.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,72.0,PINK,26.0
061152607974,"Pierre Belvedere Rustic Romantic Notebook - Lace by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152607974.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,68.0,PINK,32.0
061152607998,"Pierre Belvedere Rustic Romantic Notebook - Bloom by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152607998.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,74.0
061152608001,"Pierre Belvedere Sweet Watercolour Notebook - Peach  by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152608001.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,47.0,ORANGE,25.0,GREY/WHITE,19.0
061152608025,"Pierre Belvedere Sweet Watercolour Notebook - Flower by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152608025.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PURPLE,39.0,PINK,33.0,GREY/WHITE,24.0
061152608087,"Pierre Belvedere Sweet Watercolour Notebook - Flora by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152608087.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,63.0
061152608100,"Pierre Belvedere Desk Address Book - Vintage Black by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152608100.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,94.0
061152608186,"Pierre Belvedere Pocket Address Book - Vintage Etched by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152608186.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,95.0
061152608209,"Pierre Belvedere Desk Address Book - Vintage Floral by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152608209.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,53.0,BLACK,20.0,PINK,14.0
061152608216,"Pierre Belvedere Pocket Address Book - Vintage Pink by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152608216.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,68.0,PINK,31.0
061152608391,"Pierre Belvedere Pocket Address Book - Vintage Floral Pink by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152608391.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,66.0
061152609329,"Pierre Belvedere Grey Zone Map Notebook by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152609329.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,83.0
061152617188,"Small Spiral Notebook - Wood Finish by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152617188.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,39.0,BROWN,32.0,PINK,21.0
061152837364,"Pierre Belvedere Address Book - Antique by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/061152837364.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,83.0
061404001031,"Cap N Tock Game","https://dynamic.indigoimages.ca/gifts/061404001031.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,20.0,ORANGE,19.0,YELLOW,17.0
062243182219,"Battat Front Loader","https://dynamic.indigoimages.ca/gifts/062243182219.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,29.0,ORANGE,18.0,GREY/WHITE,14.0
062243228696,"B. Zany Zoo Activity Cube by Battat","https://dynamic.indigoimages.ca/gifts/062243228696.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,33.0,BLACK,19.0,BLUE,10.0
062243228702,"B. Toys Fish & Splish Boat Bath Toy by Battat","https://dynamic.indigoimages.ca/gifts/062243228702.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,36.0,BLACK,16.0,GREY/WHITE,15.0
062243228726,"B. Meowsic Keyboard by Battat","https://dynamic.indigoimages.ca/gifts/062243228726.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,32.0,GREY/WHITE,22.0,ORANGE,17.0
062243228764,"B. Pop-Arty Beads (500 Pcs.) by Battat","https://dynamic.indigoimages.ca/gifts/062243228764.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,22.0,PINK,17.0,ORANGE,15.0
062243228771,"B. TOYS H2WHOA WATER BOARD by Battat","https://dynamic.indigoimages.ca/gifts/062243228771.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PURPLE,42.0,GREY/WHITE,32.0
062243228788,"Wheee-Is Soft Cars by Battat","https://dynamic.indigoimages.ca/gifts/062243228788.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",YELLOW,31.0,BROWN,18.0,PINK,15.0
062243228955,"Okideoke Microphone by Battat","https://dynamic.indigoimages.ca/gifts/062243228955.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,45.0,GREY/WHITE,32.0
062243232792,"Poppitoppy  by Battat","https://dynamic.indigoimages.ca/gifts/062243232792.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",ORANGE,24.0,BROWN,20.0,RED,20.0
062243237537,"Battat Take-a-Part 4x4 Truck by Battat","https://dynamic.indigoimages.ca/gifts/062243237537.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",RED,38.0,PINK,19.0,BROWN,13.0
062243239272,"B. Toys Rrrroll Models Boogie Bus by Battat","https://dynamic.indigoimages.ca/gifts/062243239272.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,39.0,YELLOW,26.0,ORANGE,12.0
062243239289,"FIRE FLYER RRRROLL MODELS by Battat","https://dynamic.indigoimages.ca/gifts/062243239289.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,25.0,YELLOW,20.0,RED,14.0
062243240438,"B. Toys Bathtub Squirts by Battat","https://dynamic.indigoimages.ca/gifts/062243240438.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,42.0
062243248366,"FunKeys  by Battat","https://dynamic.indigoimages.ca/gifts/062243248366.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,27.0,PURPLE,25.0,GREY/WHITE,20.0
062243248380,"B. Toys Ballyhoo Ball by Battat","https://dynamic.indigoimages.ca/gifts/062243248380.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,46.0
062243251472,"B. Woofer Hound Dog Guitar by Battat","https://dynamic.indigoimages.ca/gifts/062243251472.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,34.0,BLUE,24.0,BROWN,15.0
062243251717,"Parum Pum Pum Drum  by Battat","https://dynamic.indigoimages.ca/gifts/062243251717.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,26.0,GREY/WHITE,20.0,YELLOW,19.0
062243266544,"Take-Apart Crane Truck by Battat","https://dynamic.indigoimages.ca/gifts/062243266544.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,29.0,YELLOW,21.0,ORANGE,13.0
062243267855,"B. Play Tent  by Battat","https://dynamic.indigoimages.ca/gifts/062243267855.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,35.0,PURPLE,31.0,GREY/WHITE,13.0
